geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count
1400000US06037102105,6037102105,2015,1731,1666,549,378,162
1400000US06037102107,6037102107,2015,3851,1233,511,272,157
1400000US06037103101,6037103101,2015,2670,357,62,51,51
1400000US06037103102,6037103102,2015,4751,0,0,0,0
1400000US06037103201,6037103201,2015,1621,549,235,97,92
1400000US06037103202,6037103202,2015,3929,1331,570,234,222
1400000US06037103300,6037103300,2015,3819,3194,697,649,507
1400000US06037103401,6037103401,2015,3443,0,0,0,0
1400000US06037103402,6037103402,2015,2700,0,0,0,0
1400000US06037104103,6037104103,2015,4085,0,0,0,0
1400000US06037104105,6037104105,2015,5411,0,0,0,0
1400000US06037104108,6037104108,2015,5256,0,0,0,0
1400000US06037104124,6037104124,2015,4174,889,298,129,123
1400000US06037104201,6037104201,2015,4780,0,0,0,0
1400000US06037104203,6037104203,2015,5210,0,0,0,0
1400000US06037104204,6037104204,2015,3371,11,5,1,2
1400000US06037104310,6037104310,2015,4921,0,0,0,0
1400000US06037104321,6037104321,2015,2573,0,0,0,0
1400000US06037104322,6037104322,2015,3425,0,0,0,0
1400000US06037104401,6037104401,2015,3357,0,0,0,0
1400000US06037104403,6037104403,2015,3265,0,0,0,0
1400000US06037104404,6037104404,2015,3236,0,0,0,0
1400000US06037104500,6037104500,2015,3293,0,0,0,0
1400000US06037104610,6037104610,2015,3672,0,0,0,0
1400000US06037104620,6037104620,2015,3539,0,0,0,0
1400000US06037104701,6037104701,2015,4208,0,0,0,0
1400000US06037104703,6037104703,2015,2389,0,0,0,0
1400000US06037104704,6037104704,2015,4219,0,0,0,0
1400000US06037104821,6037104821,2015,3514,0,0,0,0
1400000US06037104822,6037104822,2015,2261,0,0,0,0
1400000US06037104823,6037104823,2015,2520,0,0,0,0
1400000US06037104824,6037104824,2015,2808,0,0,0,0
1400000US06037106010,6037106010,2015,3148,1330,422,337,103
1400000US06037106020,6037106020,2015,5556,590,147,130,64
1400000US06037106111,6037106111,2015,3153,2634,395,601,265
1400000US06037106112,6037106112,2015,5945,1150,301,318,74
1400000US06037106113,6037106113,2015,3493,0,0,0,0
1400000US06037106114,6037106114,2015,5876,0,0,0,0
1400000US06037106403,6037106403,2015,3825,0,0,0,0
1400000US06037106405,6037106405,2015,3966,1204,386,363,70
1400000US06037106406,6037106406,2015,4788,4788,1512,1293,491
1400000US06037106407,6037106407,2015,2933,0,0,0,0
1400000US06037106408,6037106408,2015,3463,0,0,0,0
1400000US06037106510,6037106510,2015,5269,5269,978,1630,395
1400000US06037106520,6037106520,2015,5837,3921,1591,1074,383
1400000US06037106603,6037106603,2015,2007,0,0,0,0
1400000US06037106604,6037106604,2015,5019,4770,1993,1468,397
1400000US06037106641,6037106641,2015,2317,140,9,28,26
1400000US06037106642,6037106642,2015,3236,0,0,0,0
1400000US06037106643,6037106643,2015,4318,1774,215,390,232
1400000US06037106645,6037106645,2015,3389,208,22,36,41
1400000US06037106646,6037106646,2015,3237,0,0,0,0
1400000US06037106648,6037106648,2015,3890,0,0,0,0
1400000US06037106649,6037106649,2015,2853,291,74,81,16
1400000US06037107010,6037107010,2015,3247,0,0,0,0
1400000US06037107020,6037107020,2015,5400,0,0,0,0
1400000US06037108101,6037108101,2015,2230,723,48,138,133
1400000US06037108102,6037108102,2015,3430,141,23,25,28
1400000US06037108103,6037108103,2015,3255,2664,121,506,425
1400000US06037108104,6037108104,2015,1698,1698,262,383,315
1400000US06037108202,6037108202,2015,4824,1673,189,437,177
1400000US06037108203,6037108203,2015,2716,1404,179,329,178
1400000US06037108204,6037108204,2015,2835,1465,187,343,186
1400000US06037109100,6037109100,2015,2489,49,11,15,5
1400000US06037109200,6037109200,2015,2275,2012,399,460,267
1400000US06037109300,6037109300,2015,3085,139,48,25,21
1400000US06037109400,6037109400,2015,3718,0,0,0,0
1400000US06037109500,6037109500,2015,4303,0,0,0,0
1400000US06037109601,6037109601,2015,5020,0,0,0,0
1400000US06037109603,6037109603,2015,4252,0,0,0,0
1400000US06037109604,6037109604,2015,2975,0,0,0,0
1400000US06037109700,6037109700,2015,4493,0,0,0,0
1400000US06037109800,6037109800,2015,4565,0,0,0,0
1400000US06037111100,6037111100,2015,2982,0,0,0,0
1400000US06037111201,6037111201,2015,3410,0,0,0,0
1400000US06037111202,6037111202,2015,5213,0,0,0,0
1400000US06037111204,6037111204,2015,5859,0,0,0,0
1400000US06037111205,6037111205,2015,3375,0,0,0,0
1400000US06037111206,6037111206,2015,4490,0,0,0,0
1400000US06037111302,6037111302,2015,4786,0,0,0,0
1400000US06037111303,6037111303,2015,5538,0,0,0,0
1400000US06037111304,6037111304,2015,1549,0,0,0,0
1400000US06037111401,6037111401,2015,3508,0,0,0,0
1400000US06037111402,6037111402,2015,4052,0,0,0,0
1400000US06037113101,6037113101,2015,3558,0,0,0,0
1400000US06037113102,6037113102,2015,2826,0,0,0,0
1400000US06037113211,6037113211,2015,3787,2630,520,412,527
1400000US06037113212,6037113212,2015,3065,0,0,0,0
1400000US06037113213,6037113213,2015,4316,67,7,12,7
1400000US06037113231,6037113231,2015,2124,1187,237,253,194
1400000US06037113232,6037113232,2015,3894,507,80,95,96
1400000US06037113234,6037113234,2015,4667,50,26,1,28
1400000US06037113235,6037113235,2015,1602,1602,367,292,189
1400000US06037113237,6037113237,2015,3661,2312,376,442,425
1400000US06037113238,6037113238,2015,4129,301,121,88,22
1400000US06037113239,6037113239,2015,2526,184,74,54,14
1400000US06037113301,6037113301,2015,2186,0,0,0,0
1400000US06037113303,6037113303,2015,4027,25,8,18,0
1400000US06037113322,6037113322,2015,3947,0,0,0,0
1400000US06037113323,6037113323,2015,3779,0,0,0,0
1400000US06037113324,6037113324,2015,1694,0,0,0,0
1400000US06037113423,6037113423,2015,1607,0,0,0,0
1400000US06037113424,6037113424,2015,3936,0,0,0,0
1400000US06037113425,6037113425,2015,940,45,21,13,4
1400000US06037113426,6037113426,2015,5169,247,113,69,19
1400000US06037113427,6037113427,2015,1027,0,0,0,0
1400000US06037113428,6037113428,2015,5030,0,0,0,0
1400000US06037115101,6037115101,2015,5046,132,9,25,16
1400000US06037115103,6037115103,2015,2770,96,46,1,0
1400000US06037115104,6037115104,2015,4444,2157,984,395,101
1400000US06037115202,6037115202,2015,4828,0,0,0,0
1400000US06037115203,6037115203,2015,2822,0,0,0,0
1400000US06037115204,6037115204,2015,3615,0,0,0,0
1400000US06037115301,6037115301,2015,4156,0,0,0,0
1400000US06037115302,6037115302,2015,4351,0,0,0,0
1400000US06037115401,6037115401,2015,5776,0,0,0,0
1400000US06037115403,6037115403,2015,3188,0,0,0,0
1400000US06037115404,6037115404,2015,2913,0,0,0,0
1400000US06037117101,6037117101,2015,4796,0,0,0,0
1400000US06037117102,6037117102,2015,2631,0,0,0,0
1400000US06037117201,6037117201,2015,4352,0,0,0,0
1400000US06037117202,6037117202,2015,2469,0,0,0,0
1400000US06037117301,6037117301,2015,3851,0,0,0,0
1400000US06037117302,6037117302,2015,4914,0,0,0,0
1400000US06037117303,6037117303,2015,3512,0,0,0,0
1400000US06037117404,6037117404,2015,4279,0,0,0,0
1400000US06037117405,6037117405,2015,3442,0,0,0,0
1400000US06037117407,6037117407,2015,3636,0,0,0,0
1400000US06037117408,6037117408,2015,2830,0,0,0,0
1400000US06037117510,6037117510,2015,4028,0,0,0,0
1400000US06037117520,6037117520,2015,4052,0,0,0,0
1400000US06037117530,6037117530,2015,5641,0,0,0,0
1400000US06037119001,6037119001,2015,4038,0,0,0,0
1400000US06037119003,6037119003,2015,3612,0,0,0,0
1400000US06037119004,6037119004,2015,3614,0,0,0,0
1400000US06037119201,6037119201,2015,4137,0,0,0,0
1400000US06037119202,6037119202,2015,4707,0,0,0,0
1400000US06037119310,6037119310,2015,3870,0,0,0,0
1400000US06037119320,6037119320,2015,4694,0,0,0,0
1400000US06037119340,6037119340,2015,3884,0,0,0,0
1400000US06037119341,6037119341,2015,2719,0,0,0,0
1400000US06037119342,6037119342,2015,3180,0,0,0,0
1400000US06037119400,6037119400,2015,4987,0,0,0,0
1400000US06037119700,6037119700,2015,5045,0,0,0,0
1400000US06037119801,6037119801,2015,3011,0,0,0,0
1400000US06037119802,6037119802,2015,3097,0,0,0,0
1400000US06037119900,6037119900,2015,4940,0,0,0,0
1400000US06037120010,6037120010,2015,2844,0,0,0,0
1400000US06037120020,6037120020,2015,3917,0,0,0,0
1400000US06037120030,6037120030,2015,2815,0,0,0,0
1400000US06037120103,6037120103,2015,3287,0,0,0,0
1400000US06037120104,6037120104,2015,2310,0,0,0,0
1400000US06037120105,6037120105,2015,2812,0,0,0,0
1400000US06037120106,6037120106,2015,4417,0,0,0,0
1400000US06037120107,6037120107,2015,3818,0,0,0,0
1400000US06037120108,6037120108,2015,4838,0,0,0,0
1400000US06037120300,6037120300,2015,5531,0,0,0,0
1400000US06037120400,6037120400,2015,6272,0,0,0,0
1400000US06037121010,6037121010,2015,4989,0,0,0,0
1400000US06037121020,6037121020,2015,3741,0,0,0,0
1400000US06037121101,6037121101,2015,2932,0,0,0,0
1400000US06037121102,6037121102,2015,2721,1134,450,250,131
1400000US06037121210,6037121210,2015,3110,1134,528,261,144
1400000US06037121221,6037121221,2015,2364,0,0,0,0
1400000US06037121222,6037121222,2015,5276,786,506,306,20
1400000US06037121600,6037121600,2015,3005,0,0,0,0
1400000US06037121801,6037121801,2015,3942,0,0,0,0
1400000US06037121802,6037121802,2015,3525,0,0,0,0
1400000US06037121900,6037121900,2015,4110,0,0,0,0
1400000US06037122000,6037122000,2015,5431,7,2,1,1
1400000US06037122120,6037122120,2015,5000,0,0,0,0
1400000US06037122121,6037122121,2015,2833,0,0,0,0
1400000US06037122122,6037122122,2015,2439,0,0,0,0
1400000US06037122200,6037122200,2015,4141,521,200,132,44
1400000US06037122410,6037122410,2015,3794,0,0,0,0
1400000US06037122420,6037122420,2015,5050,0,0,0,0
1400000US06037123010,6037123010,2015,4580,0,0,0,0
1400000US06037123020,6037123020,2015,3432,0,0,0,0
1400000US06037123103,6037123103,2015,4164,0,0,0,0
1400000US06037123104,6037123104,2015,4596,0,0,0,0
1400000US06037123203,6037123203,2015,3765,0,0,0,0
1400000US06037123204,6037123204,2015,3449,0,0,0,0
1400000US06037123205,6037123205,2015,2645,0,0,0,0
1400000US06037123206,6037123206,2015,2945,0,0,0,0
1400000US06037123301,6037123301,2015,4559,0,0,0,0
1400000US06037123303,6037123303,2015,3301,0,0,0,0
1400000US06037123304,6037123304,2015,4687,0,0,0,0
1400000US06037123410,6037123410,2015,4247,0,0,0,0
1400000US06037123420,6037123420,2015,4638,0,0,0,0
1400000US06037123510,6037123510,2015,4753,0,0,0,0
1400000US06037123520,6037123520,2015,2567,0,0,0,0
1400000US06037123601,6037123601,2015,4995,0,0,0,0
1400000US06037123602,6037123602,2015,3332,0,0,0,0
1400000US06037123700,6037123700,2015,4114,0,0,0,0
1400000US06037123800,6037123800,2015,5531,0,0,0,0
1400000US06037123901,6037123901,2015,4498,0,0,0,0
1400000US06037123902,6037123902,2015,2561,0,0,0,0
1400000US06037124000,6037124000,2015,4550,0,0,0,0
1400000US06037124102,6037124102,2015,3549,0,0,0,0
1400000US06037124103,6037124103,2015,2030,0,0,0,0
1400000US06037124104,6037124104,2015,2439,0,0,0,0
1400000US06037124105,6037124105,2015,2658,0,0,0,0
1400000US06037124201,6037124201,2015,3506,0,0,0,0
1400000US06037124203,6037124203,2015,2748,0,0,0,0
1400000US06037124204,6037124204,2015,3071,0,0,0,0
1400000US06037124300,6037124300,2015,4046,0,0,0,0
1400000US06037124400,6037124400,2015,4192,0,0,0,0
1400000US06037124500,6037124500,2015,2779,0,0,0,0
1400000US06037124600,6037124600,2015,3123,0,0,0,0
1400000US06037124700,6037124700,2015,4796,0,0,0,0
1400000US06037124902,6037124902,2015,2766,0,0,0,0
1400000US06037124903,6037124903,2015,3262,0,0,0,0
1400000US06037125101,6037125101,2015,2717,0,0,0,0
1400000US06037125102,6037125102,2015,2714,0,0,0,0
1400000US06037125200,6037125200,2015,3524,0,0,0,0
1400000US06037125310,6037125310,2015,4750,0,0,0,0
1400000US06037125321,6037125321,2015,1985,0,0,0,0
1400000US06037125322,6037125322,2015,2858,0,0,0,0
1400000US06037125402,6037125402,2015,3672,0,0,0,0
1400000US06037125403,6037125403,2015,1703,0,0,0,0
1400000US06037125404,6037125404,2015,2321,0,0,0,0
1400000US06037125501,6037125501,2015,3077,0,0,0,0
1400000US06037125502,6037125502,2015,3083,0,0,0,0
1400000US06037125600,6037125600,2015,2656,0,0,0,0
1400000US06037127102,6037127102,2015,4726,0,0,0,0
1400000US06037127103,6037127103,2015,2939,0,0,0,0
1400000US06037127104,6037127104,2015,3573,0,0,0,0
1400000US06037127210,6037127210,2015,5531,0,0,0,0
1400000US06037127220,6037127220,2015,4931,0,0,0,0
1400000US06037127300,6037127300,2015,4460,0,0,0,0
1400000US06037127400,6037127400,2015,5808,0,0,0,0
1400000US06037127520,6037127520,2015,4045,0,0,0,0
1400000US06037127603,6037127603,2015,2927,0,0,0,0
1400000US06037127604,6037127604,2015,2933,0,0,0,0
1400000US06037127605,6037127605,2015,3549,0,0,0,0
1400000US06037127606,6037127606,2015,3150,0,0,0,0
1400000US06037127711,6037127711,2015,3356,0,0,0,0
1400000US06037127712,6037127712,2015,2991,0,0,0,0
1400000US06037127803,6037127803,2015,4037,0,0,0,0
1400000US06037127804,6037127804,2015,3933,0,0,0,0
1400000US06037127805,6037127805,2015,3768,0,0,0,0
1400000US06037127806,6037127806,2015,3447,0,0,0,0
1400000US06037127910,6037127910,2015,4769,0,0,0,0
1400000US06037127920,6037127920,2015,4100,0,0,0,0
1400000US06037128101,6037128101,2015,3738,0,0,0,0
1400000US06037128102,6037128102,2015,4795,0,0,0,0
1400000US06037128210,6037128210,2015,4822,0,0,0,0
1400000US06037128220,6037128220,2015,3011,0,0,0,0
1400000US06037128302,6037128302,2015,4688,0,0,0,0
1400000US06037128303,6037128303,2015,3982,0,0,0,0
1400000US06037128400,6037128400,2015,4114,0,0,0,0
1400000US06037128500,6037128500,2015,4015,0,0,0,0
1400000US06037128601,6037128601,2015,4288,0,0,0,0
1400000US06037128602,6037128602,2015,3189,0,0,0,0
1400000US06037128703,6037128703,2015,2811,0,0,0,0
1400000US06037128704,6037128704,2015,2828,0,0,0,0
1400000US06037128801,6037128801,2015,3307,0,0,0,0
1400000US06037128802,6037128802,2015,4325,0,0,0,0
1400000US06037128910,6037128910,2015,4075,0,0,0,0
1400000US06037131021,6037131021,2015,3379,0,0,0,0
1400000US06037131022,6037131022,2015,3030,0,0,0,0
1400000US06037131023,6037131023,2015,2323,0,0,0,0
1400000US06037131024,6037131024,2015,3375,0,0,0,0
1400000US06037131100,6037131100,2015,3252,0,0,0,0
1400000US06037131200,6037131200,2015,3429,0,0,0,0
1400000US06037131300,6037131300,2015,4902,0,0,0,0
1400000US06037131400,6037131400,2015,5897,0,0,0,0
1400000US06037131600,6037131600,2015,5494,0,0,0,0
1400000US06037131701,6037131701,2015,4541,0,0,0,0
1400000US06037131702,6037131702,2015,3745,0,0,0,0
1400000US06037131801,6037131801,2015,2665,0,0,0,0
1400000US06037131802,6037131802,2015,2676,0,0,0,0
1400000US06037131900,6037131900,2015,4210,0,0,0,0
1400000US06037132001,6037132001,2015,3202,0,0,0,0
1400000US06037132002,6037132002,2015,3299,0,0,0,0
1400000US06037132101,6037132101,2015,4259,0,0,0,0
1400000US06037132102,6037132102,2015,5310,0,0,0,0
1400000US06037132301,6037132301,2015,3205,0,0,0,0
1400000US06037132302,6037132302,2015,3289,0,0,0,0
1400000US06037132501,6037132501,2015,3762,0,0,0,0
1400000US06037132502,6037132502,2015,3672,0,0,0,0
1400000US06037132700,6037132700,2015,4912,0,0,0,0
1400000US06037132900,6037132900,2015,3461,0,0,0,0
1400000US06037133000,6037133000,2015,4449,0,0,0,0
1400000US06037133101,6037133101,2015,2378,0,0,0,0
1400000US06037133102,6037133102,2015,3068,0,0,0,0
1400000US06037134001,6037134001,2015,3765,0,0,0,0
1400000US06037134002,6037134002,2015,3372,0,0,0,0
1400000US06037134101,6037134101,2015,4922,0,0,0,0
1400000US06037134103,6037134103,2015,4193,0,0,0,0
1400000US06037134104,6037134104,2015,4322,0,0,0,0
1400000US06037134201,6037134201,2015,4270,0,0,0,0
1400000US06037134302,6037134302,2015,3732,2,0,0,0
1400000US06037134303,6037134303,2015,5087,0,0,0,0
1400000US06037134304,6037134304,2015,2882,0,0,0,0
1400000US06037134305,6037134305,2015,3847,0,0,0,0
1400000US06037134306,6037134306,2015,3498,0,0,0,0
1400000US06037134421,6037134421,2015,3941,61,7,16,4
1400000US06037134422,6037134422,2015,4680,0,0,0,0
1400000US06037134423,6037134423,2015,3414,0,0,0,0
1400000US06037134424,6037134424,2015,2887,1911,50,488,193
1400000US06037134520,6037134520,2015,5453,0,0,0,0
1400000US06037134521,6037134521,2015,3126,0,0,0,0
1400000US06037134522,6037134522,2015,3954,0,0,0,0
1400000US06037134710,6037134710,2015,5287,0,0,0,0
1400000US06037134720,6037134720,2015,4594,0,0,0,0
1400000US06037134801,6037134801,2015,2933,0,0,0,0
1400000US06037134802,6037134802,2015,3016,0,0,0,0
1400000US06037134901,6037134901,2015,3069,0,0,0,0
1400000US06037134904,6037134904,2015,4338,0,0,0,0
1400000US06037134905,6037134905,2015,2819,318,51,53,21
1400000US06037134906,6037134906,2015,1301,0,0,0,0
1400000US06037134907,6037134907,2015,2915,0,0,0,0
1400000US06037135102,6037135102,2015,3490,0,0,0,0
1400000US06037135111,6037135111,2015,2951,0,0,0,0
1400000US06037135113,6037135113,2015,2795,0,0,0,0
1400000US06037135115,6037135115,2015,1167,0,0,0,0
1400000US06037135116,6037135116,2015,3278,0,0,0,0
1400000US06037135201,6037135201,2015,2620,0,0,0,0
1400000US06037135202,6037135202,2015,4255,0,0,0,0
1400000US06037135204,6037135204,2015,2912,355,67,78,46
1400000US06037135205,6037135205,2015,4143,505,95,111,66
1400000US06037137000,6037137000,2015,,,0,0,0
1400000US06037137103,6037137103,2015,4198,0,0,0,0
1400000US06037137104,6037137104,2015,2715,0,0,0,0
1400000US06037137202,6037137202,2015,2296,0,0,0,0
1400000US06037137203,6037137203,2015,2967,0,0,0,0
1400000US06037137301,6037137301,2015,2264,0,0,0,0
1400000US06037137302,6037137302,2015,4338,2465,316,508,563
1400000US06037137401,6037137401,2015,4156,0,0,0,0
1400000US06037137402,6037137402,2015,5362,0,0,0,0
1400000US06037137501,6037137501,2015,4124,0,0,0,0
1400000US06037137502,6037137502,2015,4202,0,0,0,0
1400000US06037137504,6037137504,2015,1939,996,52,193,221
1400000US06037138000,6037138000,2015,4484,1131,121,198,193
1400000US06037139001,6037139001,2015,4767,0,0,0,0
1400000US06037139200,6037139200,2015,5175,0,0,0,0
1400000US06037139301,6037139301,2015,4462,0,0,0,0
1400000US06037139302,6037139302,2015,4422,0,0,0,0
1400000US06037139303,6037139303,2015,4186,0,0,0,0
1400000US06037139401,6037139401,2015,2645,0,0,0,0
1400000US06037139402,6037139402,2015,2851,0,0,0,0
1400000US06037139502,6037139502,2015,3007,0,0,0,0
1400000US06037139504,6037139504,2015,3476,0,0,0,0
1400000US06037139505,6037139505,2015,2240,0,0,0,0
1400000US06037139506,6037139506,2015,2417,0,0,0,0
1400000US06037139600,6037139600,2015,4633,0,0,0,0
1400000US06037139701,6037139701,2015,4919,0,0,0,0
1400000US06037139703,6037139703,2015,2943,1096,125,231,197
1400000US06037139704,6037139704,2015,4224,2264,355,509,526
1400000US06037139705,6037139705,2015,2024,1085,170,244,252
1400000US06037139801,6037139801,2015,3533,1567,84,335,381
1400000US06037139802,6037139802,2015,3860,3210,242,707,691
1400000US06037141101,6037141101,2015,4066,0,0,0,0
1400000US06037141102,6037141102,2015,2869,0,0,0,0
1400000US06037141201,6037141201,2015,3707,0,0,0,0
1400000US06037141202,6037141202,2015,2800,0,0,0,0
1400000US06037141303,6037141303,2015,3089,0,0,0,0
1400000US06037141304,6037141304,2015,2737,0,0,0,0
1400000US06037141305,6037141305,2015,2981,0,0,0,0
1400000US06037141306,6037141306,2015,2560,0,0,0,0
1400000US06037141400,6037141400,2015,4364,0,0,0,0
1400000US06037141500,6037141500,2015,2929,1319,72,278,327
1400000US06037141600,6037141600,2015,4077,823,95,166,164
1400000US06037141700,6037141700,2015,3086,22,2,5,4
1400000US06037143101,6037143101,2015,3073,0,0,0,0
1400000US06037143102,6037143102,2015,878,0,0,0,0
1400000US06037143200,6037143200,2015,3743,0,0,0,0
1400000US06037143301,6037143301,2015,2055,0,0,0,0
1400000US06037143302,6037143302,2015,3678,0,0,0,0
1400000US06037143401,6037143401,2015,3711,0,0,0,0
1400000US06037143402,6037143402,2015,2169,0,0,0,0
1400000US06037143500,6037143500,2015,4708,0,0,0,0
1400000US06037143602,6037143602,2015,4260,0,0,0,0
1400000US06037143603,6037143603,2015,2222,0,0,0,0
1400000US06037143605,6037143605,2015,1879,0,0,0,0
1400000US06037143606,6037143606,2015,1326,0,0,0,0
1400000US06037143700,6037143700,2015,3624,1817,242,211,205
1400000US06037143801,6037143801,2015,2677,200,8,30,51
1400000US06037143802,6037143802,2015,2179,163,7,25,41
1400000US06037143901,6037143901,2015,4067,975,71,206,206
1400000US06037143902,6037143902,2015,3000,185,8,38,35
1400000US06037181000,6037181000,2015,6143,0,0,0,0
1400000US06037181300,6037181300,2015,3629,0,0,0,0
1400000US06037181400,6037181400,2015,4302,0,0,0,0
1400000US06037181500,6037181500,2015,3810,0,0,0,0
1400000US06037181600,6037181600,2015,4352,0,0,0,0
1400000US06037183101,6037183101,2015,3922,0,0,0,0
1400000US06037183103,6037183103,2015,3966,0,0,0,0
1400000US06037183104,6037183104,2015,2041,0,0,0,0
1400000US06037183220,6037183220,2015,4114,0,0,0,0
1400000US06037183221,6037183221,2015,3118,0,0,0,0
1400000US06037183222,6037183222,2015,3483,0,0,0,0
1400000US06037183300,6037183300,2015,3480,0,0,0,0
1400000US06037183401,6037183401,2015,2543,0,0,0,0
1400000US06037183402,6037183402,2015,2820,0,0,0,0
1400000US06037183510,6037183510,2015,2725,0,0,0,0
1400000US06037183520,6037183520,2015,3881,0,0,0,0
1400000US06037183610,6037183610,2015,3275,0,0,0,0
1400000US06037183620,6037183620,2015,3264,0,0,0,0
1400000US06037183701,6037183701,2015,3922,0,0,0,0
1400000US06037183702,6037183702,2015,2802,0,0,0,0
1400000US06037183810,6037183810,2015,4369,0,0,0,0
1400000US06037183820,6037183820,2015,3464,0,0,0,0
1400000US06037185101,6037185101,2015,2252,0,0,0,0
1400000US06037185102,6037185102,2015,4043,0,0,0,0
1400000US06037185202,6037185202,2015,3712,0,0,0,0
1400000US06037185203,6037185203,2015,3200,0,0,0,0
1400000US06037185204,6037185204,2015,2091,0,0,0,0
1400000US06037185310,6037185310,2015,3061,0,0,0,0
1400000US06037185320,6037185320,2015,2905,0,0,0,0
1400000US06037186100,6037186100,2015,4714,0,0,0,0
1400000US06037186201,6037186201,2015,3068,0,0,0,0
1400000US06037186202,6037186202,2015,1974,0,0,0,0
1400000US06037186203,6037186203,2015,2936,0,0,0,0
1400000US06037186301,6037186301,2015,2990,0,0,0,0
1400000US06037186302,6037186302,2015,5195,0,0,0,0
1400000US06037186401,6037186401,2015,3448,0,0,0,0
1400000US06037186403,6037186403,2015,2896,0,0,0,0
1400000US06037186404,6037186404,2015,2471,0,0,0,0
1400000US06037187101,6037187101,2015,3235,0,0,0,0
1400000US06037187102,6037187102,2015,3244,0,0,0,0
1400000US06037187200,6037187200,2015,3129,0,0,0,0
1400000US06037187300,6037187300,2015,3216,627,113,79,66
1400000US06037188100,6037188100,2015,4044,0,0,0,0
1400000US06037188201,6037188201,2015,3269,0,0,0,0
1400000US06037188202,6037188202,2015,2347,0,0,0,0
1400000US06037188300,6037188300,2015,3536,0,0,0,0
1400000US06037189101,6037189101,2015,2743,0,0,0,0
1400000US06037189102,6037189102,2015,3096,0,0,0,0
1400000US06037189201,6037189201,2015,3293,0,0,0,0
1400000US06037189202,6037189202,2015,2717,0,0,0,0
1400000US06037189300,6037189300,2015,3077,0,0,0,0
1400000US06037189400,6037189400,2015,3448,705,108,99,93
1400000US06037189501,6037189501,2015,2578,0,0,0,0
1400000US06037189502,6037189502,2015,1874,0,0,0,0
1400000US06037189600,6037189600,2015,3485,0,0,0,0
1400000US06037189702,6037189702,2015,2222,60,10,15,6
1400000US06037189703,6037189703,2015,3094,1815,438,216,247
1400000US06037189704,6037189704,2015,883,524,126,62,71
1400000US06037189801,6037189801,2015,2263,0,0,0,0
1400000US06037189802,6037189802,2015,1758,0,0,0,0
1400000US06037189903,6037189903,2015,2164,0,0,0,0
1400000US06037189904,6037189904,2015,2260,0,0,0,0
1400000US06037189905,6037189905,2015,2304,0,0,0,0
1400000US06037189906,6037189906,2015,2761,0,0,0,0
1400000US06037189907,6037189907,2015,2210,0,0,0,0
1400000US06037190101,6037190101,2015,1674,0,0,0,0
1400000US06037190102,6037190102,2015,2807,0,0,0,0
1400000US06037190201,6037190201,2015,2870,0,0,0,0
1400000US06037190202,6037190202,2015,3044,0,0,0,0
1400000US06037190302,6037190302,2015,2829,0,0,0,0
1400000US06037190303,6037190303,2015,1929,0,0,0,0
1400000US06037190401,6037190401,2015,3135,0,0,0,0
1400000US06037190402,6037190402,2015,2487,0,0,0,0
1400000US06037190510,6037190510,2015,4227,0,0,0,0
1400000US06037190520,6037190520,2015,3728,0,0,0,0
1400000US06037190701,6037190701,2015,2327,0,0,0,0
1400000US06037190702,6037190702,2015,1052,0,0,0,0
1400000US06037190801,6037190801,2015,2594,0,0,0,0
1400000US06037190802,6037190802,2015,2784,0,0,0,0
1400000US06037190901,6037190901,2015,4742,0,0,0,0
1400000US06037190902,6037190902,2015,3960,0,0,0,0
1400000US06037191000,6037191000,2015,3228,0,0,0,0
1400000US06037191110,6037191110,2015,3338,0,0,0,0
1400000US06037191120,6037191120,2015,4135,0,0,0,0
1400000US06037191201,6037191201,2015,4591,0,0,0,0
1400000US06037191203,6037191203,2015,2922,0,0,0,0
1400000US06037191204,6037191204,2015,2124,0,0,0,0
1400000US06037191301,6037191301,2015,2327,0,0,0,0
1400000US06037191302,6037191302,2015,2422,0,0,0,0
1400000US06037191410,6037191410,2015,5092,0,0,0,0
1400000US06037191420,6037191420,2015,3365,0,0,0,0
1400000US06037191500,6037191500,2015,5551,0,0,0,0
1400000US06037191610,6037191610,2015,4502,0,0,0,0
1400000US06037191620,6037191620,2015,2785,0,0,0,0
1400000US06037191710,6037191710,2015,3231,0,0,0,0
1400000US06037191720,6037191720,2015,3770,0,0,0,0
1400000US06037191810,6037191810,2015,3498,0,0,0,0
1400000US06037191820,6037191820,2015,2647,0,0,0,0
1400000US06037191901,6037191901,2015,3355,0,0,0,0
1400000US06037191902,6037191902,2015,2867,0,0,0,0
1400000US06037192001,6037192001,2015,2466,0,0,0,0
1400000US06037192002,6037192002,2015,2735,0,0,0,0
1400000US06037192300,6037192300,2015,2799,0,0,0,0
1400000US06037192410,6037192410,2015,3628,0,0,0,0
1400000US06037192420,6037192420,2015,3637,0,0,0,0
1400000US06037192510,6037192510,2015,3670,0,0,0,0
1400000US06037192520,6037192520,2015,5067,0,0,0,0
1400000US06037192610,6037192610,2015,4389,0,0,0,0
1400000US06037192620,6037192620,2015,3868,0,0,0,0
1400000US06037192700,6037192700,2015,3513,0,0,0,0
1400000US06037194101,6037194101,2015,3091,435,123,80,61
1400000US06037194102,6037194102,2015,3458,1502,104,227,241
1400000US06037194200,6037194200,2015,3588,490,74,102,41
1400000US06037194300,6037194300,2015,3029,1367,298,193,182
